time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2017-12-04T07:54:17.330Z,32.1981,131.6259,62.53,4.5,mb,,126,1.119,0.66,us,us1000bkuf,2018-02-28T02:32:25.040Z,"13km ENE of Takanabe, Japan",earthquake,7.6,3,0.099,30,reviewed,us,us
2017-12-04T07:42:02.740Z,38.896,142.5101,43.7,4.6,mb,,149,1.696,0.6,us,us1000bku5,2018-02-28T02:32:25.040Z,"68km SE of Kamaishi, Japan",earthquake,8.6,10,0.081,45,reviewed,us,us
2017-12-02T16:17:37.820Z,36.1038,141.0999,46.1,4.5,mb,,151,1.779,1.31,us,us1000bkbf,2018-02-20T09:06:12.040Z,"43km ENE of Kashima-shi, Japan",earthquake,4.5,8.4,0.094,33,reviewed,us,us
2017-12-01T20:48:01.210Z,42.0784,142.4531,60.97,4.8,mww,,84,0.528,0.81,us,us1000bk3e,2018-02-20T09:06:11.040Z,"29km SSE of Shizunai, Japan",earthquake,5.3,4.7,0.103,9,reviewed,us,us
2017-12-01T15:12:30.240Z,36.0846,139.8121,55.69,4.6,mb,,118,1.377,0.88,us,us1000bjwx,2018-02-20T09:06:10.040Z,"2km SSE of Sakai, Japan",earthquake,3.2,7.3,0.052,109,reviewed,us,us
2017-11-30T18:48:06.650Z,43.5404,147.1097,62.7,4.6,mb,,136,3.284,0.45,us,us1000bji2,2018-02-20T09:06:08.040Z,"42km SE of Shikotan, Russia",earthquake,9.8,5.9,0.058,88,reviewed,us,us
2017-11-30T09:18:23.770Z,38.312,133.7328,435.49,4.9,mb,,28,3.971,0.77,us,us1000bj95,2018-02-20T09:06:08.040Z,"Sea of Japan",earthquake,9.6,4.3,0.025,606,reviewed,us,us
2017-11-30T04:24:28.390Z,49.331,153.4626,207.5,4.7,mb,,127,4.624,0.64,us,us1000bj6x,2018-02-20T09:06:08.040Z,"242km SW of Severo-Kuril'sk, Russia",earthquake,10.1,6.9,0.03,333,reviewed,us,us
2017-11-29T22:32:22.920Z,45.2018,146.3012,9.61,5.5,mww,,50,2.859,0.6,us,us1000bj3n,2018-02-20T09:06:07.040Z,"124km W of Kuril'sk, Russia",earthquake,4,2.7,0.062,25,reviewed,us,us
2017-11-29T08:55:45.560Z,46.5489,153.068,37.59,4.6,mb,,179,7.094,0.63,us,us2000c1iw,2018-02-20T09:06:06.040Z,"Kuril Islands",earthquake,11.6,10.6,0.099,30,reviewed,us,us
2017-11-28T15:10:48.300Z,31.3275,140.1596,10,4.6,mb,,107,1.806,0.68,us,us1000bmqq,2018-02-20T09:06:06.040Z,"197km S of Hachijo-jima, Japan",earthquake,9.8,1.9,0.103,28,reviewed,us,us
2017-11-28T02:08:22.530Z,32.2491,141.1206,31.82,4.7,mb,,134,1.4,0.69,us,us1000bmqc,2018-02-20T09:06:05.040Z,"154km SE of Hachijo-jima, Japan",earthquake,9.9,1.8,0.123,20,reviewed,us,us
2017-11-27T08:18:05.570Z,28.9598,142.5103,10,4.5,mb,,155,1.879,0.76,us,us1000bmda,2018-02-20T09:06:04.040Z,"209km N of Chichi-shima, Japan",earthquake,9.1,1.9,0.118,21,reviewed,us,us
2017-11-27T01:40:54.310Z,46.9594,152.7331,67.07,4.7,mb,,135,6.935,0.72,us,us2000bupp,2018-02-20T09:06:04.040Z,"Kuril Islands",earthquake,9.6,6.7,0.044,155,reviewed,us,us
2017-11-25T19:21:34.630Z,49.8274,156.2043,54.45,4.7,mb,,128,3.415,0.57,us,us2000bucg,2018-02-14T02:01:15.040Z,"94km S of Severo-Kuril'sk, Russia",earthquake,9.9,6.9,0.064,75,reviewed,us,us
2017-11-24T07:31:14.970Z,49.0492,149.7958,388.33,4.5,mb,,123,5.164,0.61,us,us2000btu7,2018-02-14T02:01:13.040Z,"67km ENE of Vostok, Russia",earthquake,10.9,8.8,0.064,73,reviewed,us,us
2017-11-23T18:02:35.850Z,27.1381,130.3582,11,5.5,mww,,44,1.525,1.17,us,us2000btkn,2018-02-14T02:01:12.040Z,"161km SSE of Naze, Japan",earthquake,5.6,1.8,0.049,40,reviewed,us,us
2017-11-23T12:36:44.980Z,42.867,147.022,11.04,4.9,mb,,162,2.984,0.75,us,us1000bjth,2018-02-14T02:01:12.040Z,"106km SSE of Shikotan, Russia",earthquake,10.1,5.7,0.073,59,reviewed,us,us
2017-11-23T09:05:31.410Z,46.8048,152.8241,51.52,4.7,mb,,139,6.9,0.82,us,us2000btfx,2018-02-14T02:01:12.040Z,"Kuril Islands",earthquake,9.7,7.9,0.047,138,reviewed,us,us
2017-11-23T00:35:19.930Z,31.7381,141.7003,16.53,4.5,mb,,146,2.105,0.31,us,us1000bjsv,2018-02-14T02:01:11.040Z,"232km SE of Hachijo-jima, Japan",earthquake,6.1,5.8,0.18,9,reviewed,us,us
2017-11-20T23:19:52.060Z,47.3758,153.6121,49.47,4.9,mb,,88,6.308,0.65,us,us2000bs40,2018-02-14T02:01:07.040Z,"Kuril Islands",earthquake,8.4,6.4,0.031,332,reviewed,us,us
2017-11-20T13:17:59.040Z,42.0075,142.2602,58.34,4.9,mb,,99,0.668,0.67,us,us2000brtd,2018-02-14T02:01:06.040Z,"37km SSW of Shizunai, Japan",earthquake,6.8,7,0.049,128,reviewed,us,us
2017-11-20T00:53:29.370Z,33.493,141.1151,35,4.7,mb,,138,1.153,0.87,us,us2000brnm,2018-02-14T02:01:05.040Z,"130km ENE of Hachijo-jima, Japan",earthquake,7.9,2,0.102,29,reviewed,us,us
2017-11-19T16:38:29.120Z,31.7208,139.9019,10,4.9,mb,,128,1.392,1.16,us,us2000brh8,2018-02-14T02:01:04.040Z,"151km S of Hachijo-jima, Japan",earthquake,8,1.9,0.057,97,reviewed,us,us
2017-11-19T03:28:44.070Z,32.2769,140.8297,39.94,4.7,mb,,96,1.197,0.85,us,us2000br8j,2018-02-14T02:01:02.040Z,"131km SE of Hachijo-jima, Japan",earthquake,7.8,6.7,0.044,156,reviewed,us,us
2017-11-18T21:58:49.350Z,31.672,139.5875,12.45,4.5,mb,,137,1.451,0.57,us,us2000buyz,2018-02-06T02:45:42.040Z,"157km S of Hachijo-jima, Japan",earthquake,7,5.5,0.121,20,reviewed,us,us
2017-11-18T09:00:34.020Z,31.7068,139.599,17.13,4.8,mb,,84,1.416,0.69,us,us2000bqxn,2018-02-06T02:45:41.040Z,"153km S of Hachijo-jima, Japan",earthquake,6.8,4,0.044,160,reviewed,us,us
2017-11-17T01:02:47.850Z,37.2273,141.4163,40.12,5,mb,,110,0.811,0.68,us,us2000bq34,2018-02-06T02:45:39.040Z,"46km SE of Namie, Japan",earthquake,6.5,5.5,0.039,209,reviewed,us,us
2017-11-16T09:43:33.860Z,32.2203,140.5499,59,5.8,mww,,31,1.087,1.29,us,us2000bpkq,2018-02-06T02:45:37.040Z,"118km SE of Hachijo-jima, Japan",earthquake,6.5,1.9,0.058,29,reviewed,us,us
2017-11-16T05:52:12.630Z,25.5659,141.5442,22.43,4.6,mb,,49,1.628,0.7,us,us2000bph2,2018-02-06T02:45:37.040Z,"89km NNE of Iwo Jima, Japan",earthquake,5.7,6,0.085,42,reviewed,us,us
2017-11-15T08:48:19.960Z,25.4369,141.3832,10.42,5.1,mww,,64,1.801,1.46,us,us2000bnts,2018-02-06T02:45:35.040Z,"72km N of Iwo Jima, Japan",earthquake,10.3,4,0.062,25,reviewed,us,us
2017-11-15T07:49:30.600Z,36.0394,129.318,10,4.7,mb,,101,1.509,0.51,us,us2000bnsz,2018-02-06T02:45:35.040Z,"4km W of Hoko, South Korea",earthquake,5.6,1.8,0.062,80,reviewed,us,us
2017-11-15T05:29:32.820Z,36.0735,129.28,10,5.5,mww,,26,1.545,0.71,us,us2000bnrs,2018-08-07T04:38:46.987Z,"7km WSW of Heung-hai, South Korea",earthquake,4.5,0.8,0.069,20,reviewed,us,us
2017-11-13T09:20:35.240Z,44.9899,149.1785,88.28,4.8,mb,,132,4.786,0.71,us,us2000bmja,2018-02-06T02:45:31.040Z,"105km ESE of Kuril'sk, Russia",earthquake,9,4.7,0.031,331,reviewed,us,us
2017-11-12T22:24:06.840Z,37.9353,144.9308,10.2,5.9,mww,,60,3.276,0.48,us,us2000bmfd,2018-02-06T02:45:30.040Z,"Off the east coast of Honshu, Japan",earthquake,7.5,3.5,0.062,25,reviewed,us,us
2017-11-12T04:56:27.740Z,26.79,125.5349,192.09,4.5,mb,,69,2.447,0.79,us,us2000bm89,2018-02-06T02:45:29.040Z,"221km N of Hirara, Japan",earthquake,8.3,6.9,0.059,86,reviewed,us,us
2017-11-10T16:38:18.910Z,38.3544,141.9495,45.89,4.9,mb,,114,1.035,1.11,us,us2000blgt,2018-01-31T03:04:47.040Z,"57km E of Ishinomaki, Japan",earthquake,6.8,5.4,0.043,169,reviewed,us,us
2017-11-10T10:23:54.180Z,44.6327,148.3327,69.88,4.5,mb,,139,4.147,0.42,us,us2000blct,2018-01-31T03:04:46.040Z,"75km SSE of Kuril'sk, Russia",earthquake,6.8,8,0.054,101,reviewed,us,us
2017-11-09T18:45:45.340Z,32.4554,141.5139,14.98,5.4,mww,,46,1.576,0.98,us,us2000bl0z,2018-01-31T03:04:45.040Z,"175km ESE of Hachijo-jima, Japan",earthquake,6.5,3.3,0.062,25,reviewed,us,us
2017-11-09T15:37:58.290Z,36.0794,140.0743,43.56,4.5,mb,,148,1.58,1.02,us,us2000bl61,2018-01-31T03:04:45.040Z,"8km WNW of Naka, Japan",earthquake,5,9.4,0.118,21,reviewed,us,us
2017-11-09T07:42:11.020Z,32.5208,141.438,12,6,mww,,57,1.49,0.71,us,us2000bkrv,2018-01-31T03:04:44.040Z,"165km ESE of Hachijo-jima, Japan",earthquake,7,1.8,0.058,29,reviewed,us,us
2017-11-09T02:46:41.930Z,32.5107,141.4166,38.28,4.7,mb,,113,1.478,0.63,us,us2000bknx,2018-01-31T03:04:44.040Z,"164km ESE of Hachijo-jima, Japan",earthquake,10.2,7.2,0.051,117,reviewed,us,us
2017-11-08T18:24:43.100Z,34.2187,141.6414,17.67,4.6,mb,,126,1.879,0.8,us,us2000bkf2,2018-01-31T03:04:43.040Z,"159km SE of Katsuura, Japan",earthquake,6.2,3.9,0.08,47,reviewed,us,us
2017-11-06T17:45:06.620Z,37.2768,142.2803,33.28,4.5,mb,,134,1.323,1.18,us,us2000bjbl,2018-01-31T03:04:41.040Z,"115km E of Namie, Japan",earthquake,7.7,5.9,0.074,54,reviewed,us,us
2017-11-06T04:40:27.710Z,32.5335,141.6387,26.11,4.5,mb,,139,1.642,0.91,us,us2000bj3h,2018-01-31T03:04:40.040Z,"182km ESE of Hachijo-jima, Japan",earthquake,7.9,5.9,0.09,36,reviewed,us,us
2017-11-04T23:27:37.250Z,47.3763,153.2175,69.18,4.8,mb,,93,6.416,0.54,us,us2000bip2,2018-01-24T01:25:10.040Z,"Kuril Islands",earthquake,9.5,7,0.049,130,reviewed,us,us
2017-11-04T21:05:43.080Z,40.7054,141.0229,105.63,4.7,mb,,116,0.089,0.77,us,us2000bil8,2018-01-24T01:25:09.040Z,"27km ESE of Aomori-shi, Japan",earthquake,7.2,6.6,0.05,122,reviewed,us,us
2017-11-04T12:51:02.500Z,27.5853,141.5071,37.89,4.7,mb,,81,0.775,0.43,us,us2000bidt,2018-01-24T01:25:08.040Z,"89km NW of Chichi-shima, Japan",earthquake,10.5,8.1,0.097,32,reviewed,us,us
2017-11-04T04:45:36.610Z,31.4446,141.2768,44.04,4.8,mb,,102,2.076,0.72,us,us2000bia2,2018-01-24T01:25:08.040Z,"228km SE of Hachijo-jima, Japan",earthquake,7.9,5.9,0.058,93,reviewed,us,us
2017-11-03T12:38:09.340Z,36.8831,140.5858,36.06,4.8,mb,,114,0.997,0.69,us,us2000bhpr,2018-01-24T01:25:07.040Z,"18km NW of Kitaibaraki, Japan",earthquake,5.1,6.2,0.038,217,reviewed,us,us
2017-11-03T03:45:12.410Z,42.5995,143.828,54.76,4.9,mww,,75,0.767,0.77,us,us2000bhij,2018-01-24T01:25:06.040Z,"61km SW of Kushiro, Japan",earthquake,7.2,4.7,0.073,18,reviewed,us,us
2017-11-02T13:31:06.940Z,36.8593,140.7962,77.39,4.5,mb,,121,1.007,0.7,us,us2000bfki,2018-01-24T01:25:06.040Z,"9km NNE of Kitaibaraki, Japan",earthquake,4.6,6.5,0.058,88,reviewed,us,us
2017-11-02T00:26:20.620Z,37.4425,141.6404,42.94,4.5,mb,,123,0.798,0.66,us,us2000bfar,2018-01-24T01:25:04.040Z,"56km E of Namie, Japan",earthquake,6.7,7,0.083,42,reviewed,us,us
2017-10-31T14:23:57.150Z,50.4024,155.8863,117.96,4.5,mb,,98,2.934,0.89,us,us2000bkz1,2018-01-24T01:25:01.040Z,"35km SSW of Severo-Kuril'sk, Russia",earthquake,11.1,6.7,0.131,18,reviewed,us,us
2017-10-30T23:00:54.850Z,42.8265,146.5446,45.77,4.7,mb,,127,2.635,0.71,us,us1000ayt8,2018-01-24T01:24:59.040Z,"96km SE of Nemuro, Japan",earthquake,9.6,8.2,0.041,183,reviewed,us,us
2017-10-30T10:06:41.870Z,32.1625,141.8039,35.26,4.8,mb,,115,1.929,0.93,us,us1000ayh7,2018-01-24T01:24:59.040Z,"213km ESE of Hachijo-jima, Japan",earthquake,8.2,7.3,0.049,131,reviewed,us,us
2017-10-29T12:35:59.490Z,38.6362,144.42,24.73,4.6,mb,,145,2.958,0.67,us,us1000ayan,2018-01-24T01:24:58.040Z,"230km ESE of Kamaishi, Japan",earthquake,9.3,6.4,0.129,18,reviewed,us,us
2017-10-28T14:49:53.410Z,31.4361,129.1017,47.98,4.6,mb,,117,1.156,1.35,us,us1000ay1w,2018-01-17T21:50:37.040Z,"114km WSW of Kushikino, Japan",earthquake,9.7,9.1,0.078,49,reviewed,us,us
2017-10-27T09:38:40.120Z,45.655,150.9376,69.85,5,mb,,136,5.813,0.8,us,us1000axge,2018-01-17T21:50:35.040Z,"243km ENE of Kuril'sk, Russia",earthquake,9.9,7.3,0.035,259,reviewed,us,us
2017-10-26T17:16:59.270Z,24.9655,127.9506,10,4.7,mb,,83,1.885,0.95,us,us1000ax62,2018-01-17T21:50:34.040Z,"131km SSE of Itoman, Japan",earthquake,7.5,1.9,0.079,48,reviewed,us,us
2017-10-26T12:51:02.360Z,40.3052,142.4207,48.4,4.5,mb,,172,1.14,0.79,us,us2000bhv7,2018-01-17T21:50:34.040Z,"81km ESE of Hachinohe, Japan",earthquake,6.5,10.9,0.27,4,reviewed,us,us
2017-10-26T09:41:29.760Z,34.6433,142.0443,31.71,4.6,mb,,126,2.401,0.93,us,us1000ax3a,2018-01-17T21:50:34.040Z,"163km SE of Hasaki, Japan",earthquake,7.4,2.2,0.07,60,reviewed,us,us
2017-10-25T10:50:22.160Z,40.4635,143.813,10,4.6,mb,,169,1.627,0.61,us,us1000awml,2018-01-17T21:50:33.040Z,"183km ENE of Miyako, Japan",earthquake,7,1.9,0.11,25,reviewed,us,us
2017-10-24T14:41:41.540Z,32.5009,139.8842,114.89,4.6,mb,,121,0.615,0.74,us,us1000awbu,2018-01-17T21:50:32.040Z,"65km S of Hachijo-jima, Japan",earthquake,11.3,6.5,0.052,110,reviewed,us,us
2017-10-24T14:37:40.550Z,26.133,139.7746,16.08,4.7,mb,,193,2.36,0.47,us,us1000b04g,2018-01-17T21:50:32.040Z,"216km NW of Iwo Jima, Japan",earthquake,15.9,5.4,0.194,10,reviewed,us,us
2017-10-24T03:27:46.610Z,36.0406,141.8164,13.13,4.7,mb,,136,2.001,0.81,us,us1000aw78,2018-01-17T21:50:31.040Z,"95km ENE of Hasaki, Japan",earthquake,7.9,4.9,0.069,65,reviewed,us,us
2017-10-24T01:23:37.170Z,35.1516,141.4972,25.55,4.6,mb,,123,2.464,0.61,us,us1000b048,2018-01-17T21:50:31.040Z,"88km SE of Hasaki, Japan",earthquake,7,5.7,0.105,27,reviewed,us,us
2017-10-23T21:26:19.320Z,43.9539,147.8827,50.32,4.9,mb,,135,3.818,0.68,us,us1000aw4g,2018-01-17T21:50:31.040Z,"94km E of Shikotan, Russia",earthquake,9.1,7.5,0.04,201,reviewed,us,us
2017-10-21T18:38:34.170Z,44.0342,140.8629,10,4.6,mb,,54,1.249,0.68,us,us1000avah,2018-01-11T02:22:10.040Z,"63km W of Rumoi, Japan",earthquake,5.2,1.8,0.05,122,reviewed,us,us
2017-10-21T16:25:52.180Z,37.3804,141.8757,35.48,4.9,mb,,134,0.99,1,us,us1000av8q,2018-01-11T02:22:10.040Z,"78km E of Namie, Japan",earthquake,7.8,7.4,0.064,77,reviewed,us,us
2017-10-21T15:50:53.720Z,36.0342,142.4162,10,4.7,mww,,120,2.247,1.11,us,us1000av7z,2018-01-11T02:22:10.040Z,"146km ENE of Hasaki, Japan",earthquake,7.5,1.9,0.089,12,reviewed,us,us
2017-10-20T18:55:31.190Z,32.1735,141.841,25.18,4.5,mb,,150,1.951,0.75,us,us1000axku,2018-01-11T02:22:09.040Z,"216km ESE of Hachijo-jima, Japan",earthquake,10.3,6.8,0.099,30,reviewed,us,us
2017-10-20T00:47:38.710Z,44.7411,149.3032,57.44,4.8,mb,,132,4.846,0.62,us,us1000aufh,2018-01-11T02:22:08.040Z,"124km ESE of Kuril'sk, Russia",earthquake,8.9,7.1,0.032,308,reviewed,us,us
2017-10-19T12:50:30.410Z,37.1167,141.0283,51.49,4.6,mb,,138,0.774,0.74,us,us1000auc1,2018-01-11T02:22:07.040Z,"14km ENE of Iwaki, Japan",earthquake,5.7,8.3,0.109,25,reviewed,us,us
2017-10-19T09:02:02.240Z,28.3183,131.2108,14,5.9,mww,,25,2.488,0.7,us,us1000au13,2018-01-11T02:22:07.040Z,"169km E of Naze, Japan",earthquake,5.9,1.7,0.047,44,reviewed,us,us
2017-10-18T16:50:04.120Z,40.1166,141.8815,32.81,4.6,mb,,139,0.916,1.21,us,us1000awpr,2018-01-11T02:22:06.040Z,"50km ESE of Ichinohe, Japan",earthquake,3.6,7,0.193,8,reviewed,us,us
2017-10-18T09:07:15.110Z,46.347,145.198,9.42,4.7,mb,,100,1.787,0.73,us,us1000atmh,2018-01-11T02:22:06.040Z,"188km E of Korsakov, Russia",earthquake,6.6,3.8,0.042,172,reviewed,us,us
2017-10-17T23:48:53.330Z,41.9905,142.5284,62.3,4.9,mb,,102,0.469,0.8,us,us1000atjq,2018-01-11T02:22:05.040Z,"40km SSE of Shizunai, Japan",earthquake,6.1,6.7,0.05,128,reviewed,us,us
2017-10-17T22:40:44.000Z,36.032,139.8702,58.71,4.5,mb,,134,1.44,0.74,us,us1000awlx,2018-01-11T02:22:05.040Z,"3km SW of Iwai, Japan",earthquake,2.6,9.6,0.181,9,reviewed,us,us
2017-10-17T16:54:09.670Z,49.1659,147.7114,535.75,4.6,mb,,121,3.987,0.57,us,us1000atdi,2018-01-11T02:22:05.040Z,"91km WNW of Vostok, Russia",earthquake,11.1,7.2,0.029,347,reviewed,us,us
2017-10-16T12:47:23.330Z,31.1763,141.8945,10,4.9,mb,,114,2.617,0.77,us,us1000asq7,2018-01-11T02:22:03.040Z,"289km SE of Hachijo-jima, Japan",earthquake,7.8,1.9,0.06,88,reviewed,us,us
2017-10-15T13:35:45.870Z,26.1716,129.8006,10,4.9,mb,,76,1.327,0.54,us,us1000asi3,2018-01-11T02:22:02.040Z,"187km ESE of Nago, Japan",earthquake,10.8,1.9,0.06,87,reviewed,us,us
2017-10-15T10:43:09.180Z,36.5554,140.7139,66.58,4.5,mb,,108,1.312,1.02,us,us1000athq,2018-01-11T02:22:01.040Z,"7km SE of Hitachi, Japan",earthquake,6.7,8.2,0.145,14,reviewed,us,us
2017-10-15T06:33:57.450Z,49.3448,155.2137,66.94,4.5,mb,,164,4.079,0.67,us,us1000asfp,2018-01-11T02:22:01.040Z,"162km SSW of Severo-Kuril'sk, Russia",earthquake,10,9.1,0.067,65,reviewed,us,us
2017-10-14T23:34:09.380Z,30.9307,130.3087,148.09,5,mww,,49,0.589,0.66,us,us1000ascl,2018-01-09T02:15:01.040Z,"37km S of Makurazaki, Japan",earthquake,7,4.4,0.059,28,reviewed,us,us
2017-10-14T18:30:23.420Z,48.8686,154.9764,61.64,4.6,mb,,92,4.58,0.92,us,us1000as89,2018-01-09T02:15:00.040Z,"217km SSW of Severo-Kuril'sk, Russia",earthquake,9.1,6.8,0.045,146,reviewed,us,us
2017-10-14T12:59:12.110Z,30.37,132.4588,32.68,4.7,mb,,71,3.059,0.47,us,us1000aun6,2018-01-09T02:15:00.040Z,"145km ESE of Nishinoomote, Japan",earthquake,7.3,5.4,0.076,53,reviewed,us,us
2017-10-13T04:47:16.420Z,33.9362,136.73,358.04,4.5,mb,,76,1.412,0.96,us,us1000ar94,2018-01-09T02:14:58.040Z,"51km ESE of Owase, Japan",earthquake,8.6,6.3,0.036,228,reviewed,us,us
2017-10-12T06:12:38.050Z,36.7443,142.0711,15.55,5,mww,,77,1.518,0.68,us,us1000aqls,2018-01-09T02:14:56.040Z,"111km ESE of Iwaki, Japan",earthquake,6.4,3.6,0.083,14,reviewed,us,us
2017-10-11T22:10:50.220Z,37.2875,143.8973,10,4.5,mb,,137,2.536,0.52,us,us1000aqi6,2018-01-09T02:14:56.040Z,"257km E of Namie, Japan",earthquake,7.1,1.9,0.097,31,reviewed,us,us
2017-10-10T14:10:31.780Z,27.8679,142.1716,38.21,4.5,mb,,131,0.769,0.81,us,us1000atp8,2018-01-09T02:14:54.040Z,"87km N of Chichi-shima, Japan",earthquake,8.9,9.7,0.091,35,reviewed,us,us
2017-10-09T14:47:19.200Z,38.3005,141.6589,48.96,4.8,mb,,122,0.809,0.57,us,us2000b31j,2018-01-09T02:14:52.040Z,"33km ESE of Ishinomaki, Japan",earthquake,6.7,7.1,0.113,24,reviewed,us,us
2017-10-08T19:19:43.000Z,29.15,142.5061,33.79,4.6,mb,,103,2.066,1.26,us,us2000b2u8,2018-01-09T02:14:51.040Z,"230km N of Chichi-shima, Japan",earthquake,9.2,6.4,0.114,23,reviewed,us,us
2017-10-08T14:54:25.460Z,35.9965,140.2939,70.78,4.6,mb,,136,1.775,0.71,us,us1000arn0,2018-01-09T02:14:51.040Z,"5km NNW of Inashiki, Japan",earthquake,4.5,8.2,0.114,23,reviewed,us,us
2017-10-08T01:38:17.730Z,42.2922,141.3201,117.75,4.5,mwr,,44,1.393,0.78,us,us2000b2p9,2018-01-09T02:14:50.040Z,"27km E of Muroran, Japan",earthquake,5.9,5.3,0.086,13,reviewed,us,us
2017-10-07T18:44:01.980Z,25.804,141.1844,38.78,4.7,mb,,142,1.568,0.54,us,us1000arl6,2018-01-03T01:54:50.040Z,"114km N of Iwo Jima, Japan",earthquake,16.1,8.4,0.184,9,reviewed,us,us
2017-10-06T17:08:00.930Z,37.3358,143.9048,10,4.6,mb,,148,2.53,0.89,us,us2000b24c,2018-01-03T01:54:48.040Z,"257km E of Namie, Japan",earthquake,7.2,1.9,0.088,39,reviewed,us,us
2017-10-06T14:56:41.300Z,37.0959,141.0771,44,5.6,mww,,40,0.804,1.09,us,us2000b20f,2018-01-03T01:54:48.040Z,"17km ENE of Iwaki, Japan",earthquake,4.7,1.8,0.069,20,reviewed,us,us
2017-10-06T13:23:43.760Z,37.501,144.0061,10,4.7,mb,,148,2.578,0.85,us,us2000b1yj,2018-01-03T01:54:48.040Z,"258km ESE of Ishinomaki, Japan",earthquake,9.8,1.9,0.123,20,reviewed,us,us
2017-10-06T07:59:32.880Z,37.5033,144.0201,9,6.2,mww,,32,2.588,0.88,us,us2000b1v8,2018-01-03T01:54:47.040Z,"259km ESE of Ishinomaki, Japan",earthquake,4.5,1.7,0.053,34,reviewed,us,us
2017-10-05T08:49:38.110Z,25.5096,140.9648,146.53,4.5,mb,,129,1.921,1.03,us,us1000aqrr,2018-01-03T01:54:46.040Z,"88km NNW of Iwo Jima, Japan",earthquake,11,6.2,0.144,14,reviewed,us,us
2017-10-01T19:20:28.800Z,30.4295,131.0605,52.16,4.6,mb,,131,1.196,1.21,us,us2000axkg,2018-01-03T01:54:42.040Z,"34km S of Nishinoomote, Japan",earthquake,5.7,7.8,0.105,27,reviewed,us,us
2017-10-01T14:20:28.430Z,40.1512,142.3091,57.69,4.5,mb,,88,1.143,0.78,us,us2000axhz,2018-01-03T01:54:41.040Z,"64km NNE of Miyako, Japan",earthquake,5.9,5.3,0.072,56,reviewed,us,us
2017-10-01T01:25:07.650Z,36.9153,140.6213,10,4.9,mb,,130,0.961,0.94,us,us2000axcn,2018-01-03T01:54:41.040Z,"18km NW of Kitaibaraki, Japan",earthquake,3.6,1.9,0.04,199,reviewed,us,us
2017-09-30T21:07:31.570Z,27.6653,139.9982,487.24,4.7,mb,,44,2.025,0.83,us,us2000ax9r,2017-12-22T21:56:30.040Z,"228km WNW of Chichi-shima, Japan",earthquake,9.2,6.3,0.041,180,reviewed,us,us
2017-09-28T11:51:25.150Z,28.7275,140.9704,10,4.7,mb,,62,1.948,1.28,us,us2000b1w6,2017-12-22T21:56:26.040Z,"219km NNW of Chichi-shima, Japan",earthquake,6.3,1.9,0.117,22,reviewed,us,us
2017-09-28T11:29:45.700Z,28.7941,140.5324,10,5.5,mww,,27,2.235,1.01,us,us2000avvw,2017-12-22T21:56:26.040Z,"251km NW of Chichi-shima, Japan",earthquake,6.7,1.8,0.066,22,reviewed,us,us
2017-09-28T11:29:16.620Z,28.7709,141.1433,10,4.7,mb,,119,1.906,1.19,us,us2000b1we,2017-12-22T21:56:26.040Z,"214km NNW of Chichi-shima, Japan",earthquake,4.8,1.9,0.134,17,reviewed,us,us
2017-09-28T09:12:36.030Z,28.6068,140.5752,10,4.5,mb,,85,2.072,1.27,us,us2000b1vz,2017-12-22T21:56:26.040Z,"233km NW of Chichi-shima, Japan",earthquake,8.7,1.9,0.131,23,reviewed,us,us
2017-09-28T09:09:26.720Z,28.5066,140.7502,10,4.5,mb,,83,1.894,1.25,us,us2000b1ww,2017-12-22T21:56:26.040Z,"213km NW of Chichi-shima, Japan",earthquake,7.9,1.9,0.082,43,reviewed,us,us
2017-09-28T07:11:29.840Z,37.4088,141.4881,51.99,4.8,mb,,98,0.72,0.6,us,us2000avsq,2017-12-22T21:56:26.040Z,"43km E of Namie, Japan",earthquake,7,6.8,0.062,79,reviewed,us,us
2017-09-28T01:40:01.250Z,28.548,140.7116,10,4.6,mb,,103,1.948,0.72,us,us2000b1vp,2017-12-22T21:56:25.040Z,"219km NW of Chichi-shima, Japan",earthquake,7.4,1.9,0.172,10,reviewed,us,us
2017-09-27T23:56:13.680Z,28.6556,140.4448,20.3,4.6,mb,,83,2.187,0.73,us,us2000b1en,2017-12-22T21:56:25.040Z,"246km NW of Chichi-shima, Japan",earthquake,6.6,3.6,0.122,20,reviewed,us,us
2017-09-27T21:47:37.770Z,28.8118,140.5184,10.54,4.7,mb,,84,2.257,0.56,us,us2000avm6,2017-12-22T21:56:25.040Z,"254km NW of Chichi-shima, Japan",earthquake,6.9,4.5,0.07,62,reviewed,us,us
2017-09-27T21:33:12.150Z,28.7022,140.4579,10,4.6,mb,,84,2.212,0.78,us,us2000b1ej,2017-12-22T21:56:25.040Z,"249km NW of Chichi-shima, Japan",earthquake,8.1,1.9,0.222,6,reviewed,us,us
2017-09-27T21:10:33.520Z,28.7709,140.502,11.83,4.9,mb,,83,2.236,0.54,us,us2000avkb,2017-12-22T21:56:25.040Z,"251km NW of Chichi-shima, Japan",earthquake,6.5,4.4,0.065,74,reviewed,us,us
2017-09-26T20:22:11.640Z,40.335,142.3424,37,5.8,mww,,15,1.074,0.71,us,us2000av31,2017-12-22T21:56:23.040Z,"73km ESE of Hachinohe, Japan",earthquake,5.7,1.8,0.065,23,reviewed,us,us
