No,Zaman (UTC),Ref1,Kaynak Aç?klama 1,Enlem,Boylam,Derinlik,Sabit Derinlik,Kaynak No 2,Kaynak Aç?klama 2,Tip,Büyüklük,Kaynak No 3,Kaynak Aç?klama 3,Yer
10810,2007-07-19 04:36:03,0, ,43.0766,47.8558,10.00,-,5,ISC,mb,4.5,12,MOS,-
10809,2007-07-18 16:21:34,0, ,43.2090,46.1480,24.00,-,8,EMSC-CSEM,mb,4.1,8,EMSC-CSEM,-
10808,2007-07-17 17:12:45,0, ,43.1330,45.0360,17.00,-,8,EMSC-CSEM,mb,4.0,8,EMSC-CSEM,-
10807,2007-07-13 20:44:28,0, ,42.7500,45.7100,12.00,-,8,EMSC-CSEM,mb,4.0,8,EMSC-CSEM,-
10806,2007-07-12 14:01:23,0, ,43.3372,46.2629,2.00,-,8,EMSC-CSEM,mb,4.4,8,EMSC-CSEM,-
10805,2007-07-11 23:06:45,0, ,43.0940,46.2490,12.00,-,8,EMSC-CSEM,mb,4.0,8,EMSC-CSEM,-
10804,2007-07-10 08:01:41,0, ,42.9100,45.8600,12.00,-,8,EMSC-CSEM,mb,4.4,8,EMSC-CSEM,-
10803,2007-07-09 09:33:10,0, ,41.0047,43.9298,2.00,-,8,EMSC-CSEM,mb,4.3,8,EMSC-CSEM,-
10802,2007-07-08 13:44:39,0, ,36.3360,44.8940,41.30,-,41,EHB,mb,4.2,5,ISC,-
10801,2007-07-08 09:01:12,0, ,40.5791,44.8845,10.00,-,5,ISC,mb,4.1,12,MOS,-
10800,2007-06-30 11:11:19,0, ,35.2696,23.0502,31.60,-,5,ISC,mb,4.0,5,ISC,-
10799,2007-06-28 08:09:57,0, ,34.6048,28.9098,41.50,-,5,ISC,mb,4.1,12,MOS,-
10798,2007-06-25 04:13:40,0, ,40.8644,23.8706,2.50,-,5,ISC,Md,4.0,15,ATH,-
10797,2007-06-24 18:37:40,0, ,35.6000,25.2130,75.00,-,41,EHB,mb,4.4,5,ISC,-
10796,2007-06-24 10:39:07,0, ,43.0870,46.4260,22.00,-,12,MOS,mb,4.1,12,MOS,-
10795,2007-06-21 18:19:03,0, ,35.0900,26.9800,26.00,-,6,Kalafat ve Di?.2011,Ml,4.3,6,Kalafat ve Di?.2011,-
10794,2007-06-20 22:04:56,0, ,34.9930,23.1490,50.00,-,41,EHB,mb,4.1,5,ISC,-
10793,2007-06-19 13:35:33,0, ,35.3856,27.1008,20.00,-,8,EMSC-CSEM,Ml,4.5,8,EMSC-CSEM,-
10792,2007-06-17 23:01:23,0, ,35.3438,40.2931,5.00,-,8,EMSC-CSEM,mb,4.0,8,EMSC-CSEM,-
10791,2007-06-12 13:13:01,0, ,38.9068,26.4119,11.80,-,5,ISC,mb,4.2,14,NEIC,-
10790,2007-06-10 08:15:10,0, ,38.8600,26.3100,17.00,-,6,Kalafat ve Di?.2011,Ml,4.0,6,Kalafat ve Di?.2011,-
10789,2007-06-05 10:57:03,0, ,36.1981,26.6020,115.50,-,5,ISC,mb,4.2,5,ISC,-
10788,2007-06-03 02:48:05,0, ,42.6876,47.5642,10.00,-,5,ISC,mb,4.3,12,MOS,-
10787,2007-06-02 19:13:58,0, ,44.0874,38.7699,2.00,-,8,EMSC-CSEM,mb,4.0,8,EMSC-CSEM,-
10786,2007-06-02 18:23:44,0, ,38.9621,43.8826,10.00,*,5,ISC,mb,4.1,14,NEIC,-
10785,2007-05-28 04:11:26,0, ,39.2975,25.4578,1.30,-,5,ISC,mb,4.5,12,MOS,-
10784,2007-05-23 21:41:08,0, ,43.4514,45.5841,85.00,-,8,EMSC-CSEM,mb,4.1,8,EMSC-CSEM,-
10783,2007-05-22 09:55:57,0, ,35.1010,27.7030,30.00,-,41,EHB,mb,4.2,12,MOS,-
10782,2007-05-21 19:59:09,0, ,34.5600,26.7300,37.80,-,41,EHB,mb,4.9,5,ISC,-
10781,2007-05-21 16:47:47,0, ,35.0678,27.6789,19.60,-,5,ISC,mb,4.1,12,MOS,-
10780,2007-05-21 16:39:12,0, ,35.1020,27.7550,37.50,-,41,EHB,Mw,5.0,10,HRVD-GCMT,-
10779,2007-05-21 15:54:44,0, ,34.7854,28.9585,64.30,-,5,ISC,mb,4.0,5,ISC,-
10778,2007-05-18 23:27:47,0, ,37.3210,33.2610,15.00,-,41,EHB,mb,4.4,5,ISC,-
10777,2007-05-18 14:05:41,0, ,34.4980,23.4060,40.00,-,41,EHB,mb,4.2,5,ISC,-
10776,2007-05-15 17:23:08,0, ,41.2601,38.9388,7.10,-,5,ISC,mb,4.5,12,MOS,-
10775,2007-05-13 18:57:18,0, ,34.4350,24.1560,10.00,-,41,EHB,mb,4.1,5,ISC,-
10774,2007-05-08 16:17:35,0, ,36.0358,23.3237,66.60,-,5,ISC,mb,4.0,5,ISC,-
10773,2007-05-07 13:45:37,0, ,39.9386,41.7034,2.00,-,8,EMSC-CSEM,Ml,4.2,8,EMSC-CSEM,-
10772,2007-05-05 21:11:41,0, ,38.7280,42.2780,30.00,-,41,EHB,mb,4.3,5,ISC,-
10771,2007-05-04 15:31:28,0, ,37.1230,23.1320,10.60,-,41,EHB,mb,4.0,5,ISC,-
10770,2007-05-03 05:41:15,0, ,40.2350,25.1335,5.70,-,5,ISC,Ml,4.3,32,THE,-
10769,2007-05-03 01:42:25,0, ,34.6654,25.0202,10.00,-,8,EMSC-CSEM,Ml,4.1,8,EMSC-CSEM,-
10768,2007-05-01 17:18:48,0, ,35.8135,27.4652,16.50,-,5,ISC,mb,4.2,5,ISC,-
10767,2007-04-23 10:46:02,0, ,35.1414,27.7501,10.00,-,8,EMSC-CSEM,mb,4.1,8,EMSC-CSEM,-
10766,2007-04-23 05:20:02,0, ,38.3140,26.6147,10.10,-,5,ISC,Ml,4.1,32,THE,-
10765,2007-04-22 12:52:07,0, ,35.7816,29.9599,43.60,-,5,ISC,mb,4.0,5,ISC,-
10764,2007-04-21 08:48:45,0, ,43.0769,46.8022,2.00,-,8,EMSC-CSEM,mb,4.2,8,EMSC-CSEM,-
10763,2007-04-20 02:03:27,0, ,34.5160,25.4380,20.00,-,41,EHB,mb,4.1,5,ISC,-
10762,2007-04-19 13:34:07,0, ,35.4330,26.5400,40.00,-,41,EHB,mb,4.0,5,ISC,-
10761,2007-04-19 10:15:47,0, ,39.6860,24.1990,20.00,-,41,EHB,mb,4.5,5,ISC,-
10760,2007-04-19 07:16:26,0, ,38.3048,39.1888,7.93,-,7,AFAD-DDA,Ml,4.2,7,AFAD-DDA,-
10759,2007-04-19 02:01:00,0, ,42.9530,47.0830,15.00,-,12,MOS,mb,4.0,12,MOS,-
10758,2007-04-18 06:38:41,0, ,42.6750,46.4010,17.00,-,12,MOS,mb,4.0,12,MOS,-
10757,2007-04-14 04:30:40,0, ,38.2400,39.3270,10.00,-,41,EHB,mb,4.2,5,ISC,-
10756,2007-04-11 17:19:18,0, ,43.7150,45.8968,35.00,-,5,ISC,mb,4.4,12,MOS,-
10755,2007-04-11 10:06:41,0, ,37.9723,30.9555,9.70,-,5,ISC,mb,4.1,14,NEIC,-
10754,2007-04-11 09:58:01,0, ,38.0086,30.9517,4.70,-,5,ISC,mb,4.0,14,NEIC,-
10753,2007-04-11 08:59:14,0, ,38.0203,30.9360,10.00,-,8,EMSC-CSEM,mb,4.2,8,EMSC-CSEM,-
10752,2007-04-10 22:00:37,0, ,37.9050,30.9550,27.90,-,41,EHB,Mw,5.1,10,HRVD-GCMT,-
10751,2007-04-10 21:39:21,0, ,37.9560,30.9330,25.00,-,41,EHB,mb,4.4,5,ISC,-
10750,2007-04-09 21:26:51,0, ,38.8620,44.5010,15.00,-,41,EHB,mb,4.3,5,ISC,-
10749,2007-04-09 14:29:23,0, ,35.8899,28.3897,14.00,-,5,ISC,mb,4.0,5,ISC,-
10748,2007-04-07 13:27:09,0, ,43.4268,41.2251,10.00,-,5,ISC,mb,4.0,12,MOS,-
10747,2007-04-03 17:03:30,0, ,34.6797,23.0796,58.40,-,5,ISC,mb,4.0,5,ISC,-
10746,2007-04-02 19:56:13,0, ,36.1200,40.9600,7.00,-,6,Kalafat ve Di?.2011,Ml,4.1,6,Kalafat ve Di?.2011,-
10745,2007-04-02 12:38:57,0, ,36.4863,28.7519,13.00,-,5,ISC,mb,4.0,14,NEIC,-
10744,2007-03-31 01:21:05,0, ,37.9864,30.8996,10.00,-,5,ISC,mb,4.0,5,ISC,-
10743,2007-03-30 20:10:44,0, ,37.9674,30.9066,5.50,-,5,ISC,mb,4.1,14,NEIC,-
10742,2007-03-30 19:23:57,0, ,37.9400,30.9570,13.50,-,41,EHB,Mw,4.9,10,HRVD-GCMT,-
10741,2007-03-30 17:29:53,0, ,37.9630,30.9167,10.60,-,5,ISC,Ml,4.1,33,NIC,-
10740,2007-03-30 16:56:56,0, ,37.8970,30.9720,30.00,-,41,EHB,mb,4.6,5,ISC,-
10738,2007-03-26 18:54:33,0, ,38.4533,44.2442,6.08,-,7,AFAD-DDA,Ml,4.3,7,AFAD-DDA,-
10737,2007-03-26 18:46:50,0, ,38.4811,44.3271,2.00,-,8,EMSC-CSEM,Ml,4.0,8,EMSC-CSEM,-
10736,2007-03-26 01:10:59,0, ,35.6081,26.6544,12.40,-,5,ISC,Ml,4.1,32,THE,-
10735,2007-03-22 03:17:26,0, ,42.1994,45.6070,2.00,-,8,EMSC-CSEM,mb,4.1,8,EMSC-CSEM,-
10734,2007-03-20 18:59:19,0, ,38.9115,24.1733,6.10,-,5,ISC,Ml,4.0,15,ATH,-
10733,2007-03-15 12:41:41,0, ,39.3106,24.1142,11.03,-,7,AFAD-DDA,Ml,4.0,7,AFAD-DDA,-
10732,2007-03-14 01:45:26,0, ,34.3934,25.7024,46.80,-,5,ISC,mb,4.2,12,MOS,-
10731,2007-03-12 16:51:08,0, ,34.4996,23.9373,5.70,-,5,ISC,mb,4.2,14,NEIC,-
10730,2007-03-12 12:33:17,0, ,39.0900,40.4000,5.00,-,6,Kalafat ve Di?.2011,Ml,4.0,6,Kalafat ve Di?.2011,-
10729,2007-03-11 23:35:28,0, ,38.3342,39.3212,2.00,-,8,EMSC-CSEM,Ml,4.0,8,EMSC-CSEM,-
10728,2007-03-11 20:11:48,0, ,36.3090,35.8332,5.79,-,7,AFAD-DDA,Ml,4.1,7,AFAD-DDA,-
10727,2007-03-11 18:05:04,0, ,35.7710,39.8187,10.00,-,8,EMSC-CSEM,Md,4.0,8,EMSC-CSEM,-
10726,2007-03-09 23:24:55,0, ,39.0230,40.4460,1.20,-,41,EHB,mb,4.4,5,ISC,-
10725,2007-03-09 01:13:58,0, ,39.3640,40.9498,5.00,-,7,AFAD-DDA,Ml,4.0,7,AFAD-DDA,-
10724,2007-03-08 12:35:41,0, ,39.0220,40.4990,12.00,-,41,EHB,mb,4.5,5,ISC,-
10723,2007-03-07 15:58:34,0, ,43.0132,46.6663,5.70,-,5,ISC,mb,4.4,12,MOS,-
10722,2007-03-07 00:17:32,0, ,38.0600,38.7700,5.00,-,6,Kalafat ve Di?.2011,Ml,4.0,6,Kalafat ve Di?.2011,-
10721,2007-03-06 03:34:44,0, ,37.0986,28.5497,4.70,-,5,ISC,Ml,4.4,15,ATH,-
10720,2007-03-05 22:30:20,0, ,35.8820,24.0990,55.00,-,41,EHB,Ml,4.6,32,THE,-
10719,2007-03-05 09:39:38,0, ,39.7411,24.1261,20.00,-,8,EMSC-CSEM,Ml,4.2,8,EMSC-CSEM,-
10718,2007-03-05 08:24:40,0, ,36.5367,26.8925,139.50,-,5,ISC,mb,4.3,14,NEIC,-
10717,2007-03-04 16:14:34,0, ,39.9857,25.2880,19.40,-,8,EMSC-CSEM,Ml,4.0,8,EMSC-CSEM,-
10716,2007-03-03 13:08:25,0, ,43.0770,45.7630,12.00,-,8,EMSC-CSEM,mb,4.0,8,EMSC-CSEM,-
10715,2007-02-28 23:27:47,0, ,38.3180,39.2920,5.00,-,41,EHB,mb,4.6,5,ISC,-
10714,2007-02-28 20:08:10,0, ,38.3128,39.2386,2.00,-,8,EMSC-CSEM,Md,4.2,8,EMSC-CSEM,-
10713,2007-02-28 19:55:33,0, ,38.2280,39.2520,5.00,-,41,EHB,mb,4.7,5,ISC,-
10712,2007-02-28 04:20:54,0, ,39.9032,23.9227,2.00,-,8,EMSC-CSEM,Ml,4.2,8,EMSC-CSEM,-
10711,2007-02-24 09:01:58,0, ,34.6142,27.5016,57.10,-,5,ISC,mb,4.2,12,MOS,-
10710,2007-02-22 21:27:35,0, ,44.2621,42.1018,10.00,-,5,ISC,mb,4.3,12,MOS,-
10709,2007-02-22 20:49:28,0, ,37.4441,35.8410,19.90,-,5,ISC,mb,4.0,12,MOS,-
10708,2007-02-22 16:13:36,0, ,36.5980,27.1160,134.20,-,41,EHB,mb,4.0,5,ISC,-
10707,2007-02-22 00:51:30,0, ,43.5350,44.7640,22.00,-,12,MOS,mb,4.2,12,MOS,-
10706,2007-02-21 11:05:27,0, ,38.3600,39.3000,6.00,-,6,Kalafat ve Di?.2011,Mw,5.7,10,HRVD-GCMT,-
10705,2007-02-17 08:45:07,0, ,40.4951,42.4223,2.00,-,5,ISC,mb,4.3,5,ISC,-
10704,2007-02-15 06:49:16,0, ,38.7713,40.0859,2.00,-,8,EMSC-CSEM,Ml,4.2,8,EMSC-CSEM,-
10703,2007-02-15 03:15:52,0, ,35.8580,28.0080,65.00,-,41,EHB,mb,4.1,5,ISC,-
10702,2007-02-14 11:59:16,0, ,39.8043,34.0798,10.00,-,5,ISC,mb,4.5,14,NEIC,-
10700,2007-02-12 13:58:11,0, ,42.8252,46.6664,18.90,-,5,ISC,mb,4.1,12,MOS,-
10699,2007-02-11 20:15:52,0, ,36.6100,27.1075,144.20,-,5,ISC,mb,4.1,5,ISC,-
10698,2007-02-11 17:51:43,0, ,38.3240,39.2380,10.00,-,41,EHB,mb,4.1,5,ISC,-
10697,2007-02-11 06:23:46,0, ,38.4648,39.0815,5.00,-,8,EMSC-CSEM,Ml,4.2,8,EMSC-CSEM,-
10696,2007-02-11 03:43:03,0, ,38.3691,39.1740,10.00,-,5,ISC,mb,4.1,14,NEIC,-
10694,2007-02-09 02:22:58,0, ,38.3220,39.1010,9.70,-,41,EHB,Mw,5.5,10,HRVD-GCMT,-
10693,2007-02-08 07:21:21,0, ,35.3940,26.5876,14.80,-,5,ISC,mb,4.2,5,ISC,-
10692,2007-02-07 05:25:14,0, ,36.4170,29.9630,54.80,-,41,EHB,mb,4.5,5,ISC,-
10691,2007-02-06 01:58:15,0, ,35.7730,29.6470,15.00,-,41,EHB,mb,4.4,5,ISC,-
10690,2007-02-04 23:59:43,0, ,38.6757,25.3009,5.00,-,8,EMSC-CSEM,Ml,4.0,8,EMSC-CSEM,-
10689,2007-02-03 18:22:29,0, ,38.0014,38.7716,2.60,-,5,ISC,mb,4.0,14,NEIC,-
10688,2007-02-03 12:19:14,0, ,44.1827,42.1800,10.00,-,5,ISC,mb,4.4,12,MOS,-
10687,2007-02-03 10:30:24,0, ,43.1471,45.8656,15.40,-,5,ISC,mb,4.2,12,MOS,-
10686,2007-02-03 02:56:38,0, ,41.1871,42.3194,10.00,-,5,ISC,mb,4.0,12,MOS,-
10685,2007-02-02 19:13:15,0, ,42.4777,43.4463,2.00,-,8,EMSC-CSEM,mb,4.2,8,EMSC-CSEM,-
10684,2007-01-31 23:13:47,0, ,36.9418,27.7806,14.50,-,5,ISC,Ml,4.2,15,ATH,-
10683,2007-01-28 18:06:59,0, ,40.5924,28.3862,10.00,*,5,ISC,Ml,4.0,32,THE,-
10682,2007-01-26 10:44:54,0, ,39.7657,24.2246,2.00,-,8,EMSC-CSEM,Ml,4.0,8,EMSC-CSEM,-
10681,2007-01-26 08:20:37,0, ,38.6760,40.1450,10.00,-,41,EHB,Mw,4.9,10,HRVD-GCMT,-
10680,2007-01-25 21:09:46,0, ,34.9930,23.2440,30.00,-,41,EHB,mb,4.8,5,ISC,-
10679,2007-01-25 20:00:52,0, ,38.7126,25.2844,10.50,-,5,ISC,Ml,4.3,32,THE,-
10678,2007-01-23 21:22:00,0, ,38.0850,28.8270,25.00,-,41,EHB,Mw,4.9,10,HRVD-GCMT,-
10677,2007-01-23 20:23:11,0, ,43.2750,44.2740,14.00,-,12,MOS,mb,4.0,12,MOS,-
10676,2007-01-22 14:10:50,0, ,43.2050,46.4740,81.00,-,12,MOS,mb,4.0,12,MOS,-
10675,2007-01-22 06:10:54,0, ,42.9650,46.5560,69.00,-,12,MOS,mb,4.0,12,MOS,-
10674,2007-01-21 07:38:59,0, ,39.5660,42.8640,12.00,-,41,EHB,Mw,5.1,10,HRVD-GCMT,-
10673,2007-01-20 14:37:40,0, ,43.6389,45.9164,30.00,-,8,EMSC-CSEM,mb,4.0,8,EMSC-CSEM,-
10672,2007-01-20 12:20:20,0, ,42.6596,46.5157,63.20,-,5,ISC,mb,4.0,12,MOS,-
10671,2007-01-18 19:57:53,0, ,35.2960,31.1980,25.00,-,41,EHB,mb,4.6,5,ISC,-
10670,2007-01-18 19:48:14,0, ,35.2741,31.2194,51.10,-,5,ISC,mb,4.1,5,ISC,-
10669,2007-01-18 13:06:37,0, ,37.8860,30.6420,10.00,-,41,EHB,mb,4.4,5,ISC,-
10668,2007-01-18 00:08:21,0, ,41.3321,43.4788,10.00,-,5,ISC,mb,4.1,12,MOS,-
10667,2007-01-15 20:20:31,0, ,34.7170,25.4400,42.50,-,41,EHB,mb,4.3,5,ISC,-
10666,2007-01-14 16:43:00,0, ,34.9191,23.0104,60.00,-,8,EMSC-CSEM,Ml,4.1,8,EMSC-CSEM,-
10665,2007-01-12 08:00:14,0, ,40.2710,44.7394,10.00,*,5,ISC,mb,4.2,12,MOS,-
10664,2007-01-11 16:06:56,0, ,39.9379,24.0731,2.00,-,8,EMSC-CSEM,Ml,4.3,8,EMSC-CSEM,-
10663,2007-01-10 01:54:55,0, ,38.6289,23.7852,6.30,-,5,ISC,Ml,4.1,15,ATH,-
10662,2007-01-08 03:35:47,0, ,39.4936,25.7799,10.00,-,5,ISC,mb,4.1,14,NEIC,-
10660,2007-01-03 19:37:41,0, ,42.6540,47.7070,25.00,-,12,MOS,mb,4.1,12,MOS,-
10659,2007-01-03 18:20:20,0, ,42.8120,47.2810,10.00,-,12,MOS,mb,4.2,12,MOS,-
10658,2007-01-03 14:42:02,0, ,38.7686,42.3279,10.00,-,5,ISC,mb,4.0,5,ISC,-
10656,2006-12-28 22:52:21,0, ,41.1892,43.8897,10.00,-,5,ISC,mb,4.3,12,MOS,-
10655,2006-12-24 10:26:31,0, ,35.0440,26.8960,20.60,-,41,EHB,mb,4.6,5,ISC,-
10653,2006-12-22 01:11:18,0, ,42.5230,45.3990,10.00,-,41,EHB,mb,4.3,5,ISC,-
10652,2006-12-21 18:32:57,0, ,39.3599,23.5450,13.00,-,5,ISC,Ml,4.1,15,ATH,-
10651,2006-12-21 18:30:54,0, ,39.3560,23.5340,13.50,-,41,EHB,Mw,5.1,10,HRVD-GCMT,-
10650,2006-12-20 03:54:28,0, ,42.6810,46.2060,15.00,-,8,EMSC-CSEM,mb,4.1,8,EMSC-CSEM,-
10649,2006-12-19 19:15:38,0, ,40.3855,28.3113,10.00,-,5,ISC,Md,4.0,15,ATH,-
10648,2006-12-18 03:09:17,0, ,36.9050,30.3510,22.00,-,41,EHB,mb,4.4,5,ISC,-
10647,2006-12-17 20:00:16,0, ,34.4730,24.0350,25.10,-,41,EHB,mb,4.1,5,ISC,-
10646,2006-12-16 13:08:12,0, ,42.8292,46.1801,7.50,-,5,ISC,mb,4.2,12,MOS,-
10645,2006-12-15 15:57:57,0, ,35.3509,25.3548,5.10,-,5,ISC,mb,4.0,5,ISC,-
10644,2006-12-15 13:26:25,0, ,43.3100,47.1800,14.00,-,8,EMSC-CSEM,mb,4.3,8,EMSC-CSEM,-
10643,2006-12-14 20:10:22,0, ,43.4649,44.3644,10.00,*,5,ISC,mb,4.1,12,MOS,-
10642,2006-12-12 08:06:52,0, ,42.3184,45.4058,2.00,-,8,EMSC-CSEM,mb,4.1,8,EMSC-CSEM,-
10641,2006-12-12 05:50:45,0, ,38.6321,23.2667,8.80,-,5,ISC,mb,4.1,14,NEIC,-
10640,2006-12-12 01:28:40,0, ,41.3479,46.3125,10.00,-,5,ISC,mb,4.1,12,MOS,-
10639,2006-12-07 13:27:27,0, ,34.5364,26.2865,41.50,-,5,ISC,mb,4.0,5,ISC,-
10638,2006-12-07 09:12:01,0, ,44.4060,42.1420,24.00,-,12,MOS,mb,4.3,12,MOS,-
10637,2006-12-06 22:10:12,0, ,43.4956,45.9007,117.40,-,5,ISC,mb,4.0,12,MOS,-
10636,2006-12-04 22:32:30,0, ,39.2095,25.8711,7.10,-,5,ISC,Md,4.0,15,ATH,-
10635,2006-12-03 07:30:55,0, ,42.6022,43.4872,10.00,-,5,ISC,mb,4.1,12,MOS,-
10634,2006-12-02 10:26:55,0, ,34.8530,26.8600,43.70,-,41,EHB,mb,4.5,5,ISC,-
10633,2006-12-02 06:39:39,0, ,38.5150,45.1240,15.00,-,41,EHB,mb,4.3,5,ISC,-
10632,2006-12-01 02:26:37,0, ,35.3476,23.3608,6.00,-,5,ISC,mb,4.0,5,ISC,-
10631,2006-11-27 23:16:26,0, ,42.0377,45.9365,11.30,-,5,ISC,mb,4.0,12,MOS,-
10630,2006-11-27 14:13:49,0, ,42.8090,46.9310,10.00,-,12,MOS,mb,4.0,12,MOS,-
10629,2006-11-26 17:58:09,0, ,35.3740,23.3350,42.20,-,41,EHB,mb,4.6,5,ISC,-
10628,2006-11-23 04:37:37,0, ,39.9320,42.7200,10.00,-,41,EHB,mb,4.5,5,ISC,-
10627,2006-11-22 11:28:10,0, ,36.4955,26.9370,139.40,-,5,ISC,mb,4.1,5,ISC,-
10626,2006-11-16 13:56:28,0, ,36.3525,41.2959,10.00,-,5,ISC,mb,4.1,6,Kalafat ve Di?.2011,-
10625,2006-11-14 09:49:34,0, ,42.4110,44.1750,9.00,-,8,EMSC-CSEM,mb,4.6,8,EMSC-CSEM,-
10624,2006-11-12 02:36:33,0, ,40.0950,32.7470,4.80,-,41,EHB,mb,4.2,5,ISC,-
10623,2006-11-08 11:30:59,0, ,36.0996,23.2944,73.00,-,5,ISC,mb,4.0,5,ISC,-
10622,2006-11-07 04:43:03,0, ,34.4090,26.6060,25.20,-,41,EHB,mb,4.1,5,ISC,-
10619,2006-11-01 21:19:47,0, ,39.4440,40.7010,10.90,-,41,EHB,mb,4.7,5,ISC,-
10618,2006-10-30 09:27:13,0, ,39.6164,39.7041,1.70,-,5,ISC,mb,4.0,5,ISC,-
10616,2006-10-26 17:41:03,0, ,43.3980,45.4340,14.00,-,8,EMSC-CSEM,mb,4.1,8,EMSC-CSEM,-
10615,2006-10-26 17:36:18,0, ,34.7461,27.5251,52.80,-,5,ISC,mb,4.3,14,NEIC,-
10614,2006-10-26 13:33:08,0, ,43.4240,45.3890,16.00,-,8,EMSC-CSEM,mb,4.0,8,EMSC-CSEM,-
10613,2006-10-25 11:56:05,0, ,40.4686,29.0075,9.50,-,5,ISC,mb,4.0,12,MOS,-
10612,2006-10-24 14:00:22,0, ,40.4430,29.0790,15.50,-,41,EHB,Mw,5.0,10,HRVD-GCMT,-
10611,2006-10-24 03:39:38,0, ,35.1150,27.1760,35.70,-,41,EHB,mb,4.6,5,ISC,-
10610,2006-10-22 17:16:47,0, ,38.9100,44.6420,10.00,-,41,EHB,mb,4.2,5,ISC,-
10609,2006-10-21 23:40:59,0, ,39.5601,42.7885,10.00,*,5,ISC,mb,4.0,12,MOS,-
10608,2006-10-20 21:09:37,0, ,43.4685,44.8795,5.00,-,8,EMSC-CSEM,mb,4.0,8,EMSC-CSEM,-
10607,2006-10-20 18:15:25,0, ,40.2380,28.0320,1.70,-,41,EHB,mb,4.8,5,ISC,-
10606,2006-10-19 21:00:48,0, ,39.9216,40.8385,2.70,-,5,ISC,mb,4.3,5,ISC,-
10605,2006-10-19 19:01:52,0, ,42.5330,43.6740,12.00,-,12,MOS,mb,4.0,12,MOS,-
10604,2006-10-17 19:40:36,0, ,40.8293,31.0709,6.80,-,5,ISC,mb,4.2,12,MOS,-
10603,2006-10-15 01:35:10,0, ,34.8990,33.8930,39.90,-,41,EHB,mb,4.7,5,ISC,-
10602,2006-10-12 21:16:52,0, ,43.5020,45.5540,165.00,-,41,EHB,mb,4.6,5,ISC,-
10601,2006-10-12 13:31:02,0, ,34.3790,26.5460,27.70,-,41,EHB,mb,4.7,5,ISC,-
10600,2006-10-12 03:20:08,0, ,37.8260,29.2300,15.60,-,41,EHB,mb,4.1,5,ISC,-
10598,2006-10-10 00:02:25,0, ,43.0030,46.9080,10.00,-,12,MOS,mb,4.0,12,MOS,-
10597,2006-10-09 20:25:25,0, ,43.4200,45.9000,27.00,-,12,MOS,mb,4.0,12,MOS,-
10596,2006-10-09 05:01:35,0, ,35.8750,35.5580,27.10,-,41,EHB,mb,4.3,5,ISC,-
10595,2006-10-07 08:45:33,0, ,42.7330,45.5270,10.00,-,12,MOS,mb,4.0,12,MOS,-
10594,2006-10-06 20:30:11,0, ,44.2750,41.8100,13.00,-,12,MOS,mb,4.3,12,MOS,-
10593,2006-10-02 05:46:33,0, ,42.7640,46.4040,14.00,-,12,MOS,mb,4.0,12,MOS,-
10592,2006-10-02 04:16:12,0, ,35.2070,27.7010,44.10,-,41,EHB,mb,4.0,5,ISC,-
10591,2006-09-29 19:14:30,0, ,43.7970,45.1270,15.00,-,12,MOS,mb,4.1,12,MOS,-
10590,2006-09-29 09:42:09,0, ,36.8038,32.2803,8.70,-,5,ISC,mb,4.2,5,ISC,-
10589,2006-09-29 09:30:21,0, ,36.7777,32.3382,12.80,-,5,ISC,mb,4.0,5,ISC,-
10588,2006-09-27 13:02:53,0, ,35.0740,24.2709,6.20,-,5,ISC,mb,4.1,14,NEIC,-
10587,2006-09-24 11:53:59,0, ,43.2556,46.6524,10.00,-,5,ISC,mb,4.1,12,MOS,-
10586,2006-09-20 19:02:32,0, ,34.9220,23.0470,7.90,-,41,EHB,mb,4.0,5,ISC,-
10585,2006-09-18 19:19:28,0, ,43.9654,45.0929,1.80,-,5,ISC,mb,4.0,12,MOS,-
10583,2006-09-17 01:49:34,0, ,42.8594,46.2942,3.90,-,5,ISC,mb,4.3,12,MOS,-
10582,2006-09-16 08:54:14,0, ,35.1360,45.5370,18.60,-,41,EHB,mb,4.5,5,ISC,-
10581,2006-09-14 18:50:36,0, ,35.5540,45.8724,5.20,-,5,ISC,mb,4.3,12,MOS,-
10580,2006-09-09 11:46:58,0, ,42.9200,46.8360,14.00,-,8,EMSC-CSEM,mb,4.3,8,EMSC-CSEM,-
10578,2006-09-08 22:39:10,0, ,36.2800,27.7450,83.60,-,41,EHB,mb,4.3,5,ISC,-
10577,2006-09-05 09:44:37,0, ,39.7000,37.3900,5.00,-,6,Kalafat ve Di?.2011,mb,4.1,6,Kalafat ve Di?.2011,-
10576,2006-09-04 23:25:17,0, ,43.2450,45.0300,14.00,-,8,EMSC-CSEM,mb,4.0,8,EMSC-CSEM,-
10575,2006-09-03 20:58:34,0, ,35.6887,26.5599,16.00,-,5,ISC,Ml,4.0,15,ATH,-
10574,2006-08-31 21:10:10,0, ,43.1107,45.9395,10.00,-,8,EMSC-CSEM,mb,4.2,8,EMSC-CSEM,-
10573,2006-08-31 11:54:35,0, ,43.2170,45.1310,9.00,-,8,EMSC-CSEM,mb,4.3,8,EMSC-CSEM,-
10572,2006-08-31 03:07:19,0, ,34.8100,38.2500,6.00,-,6,Kalafat ve Di?.2011,mb,4.1,6,Kalafat ve Di?.2011,-
10571,2006-08-29 21:13:13,0, ,42.5981,42.4589,15.00,-,8,EMSC-CSEM,mb,4.2,8,EMSC-CSEM,-
