unit_id,golden,unit_state,trusted_judgments,last_judgment_at,category,category_confidence,category_gold,id,screenname,text
662822872,false,finalized,3,2015-02-18T11:19:00,Action,1,,410920000000000000,Citi,"Most popular guest at #FTCitiAwards last night? Digital touchscreens! See what they displayed http://t.co/ZKqHai7NVz http://t.co/ITqez5RtuR"
662822873,false,finalized,3,2015-02-18T12:05:00,Information,1,,410846000000000000,Citi,"Citi &amp  the Milken Institute Develop Innovation Lab to Promote #FinancialInclusion in Israel: http://t.co/ev1w04lsuh"
662822874,false,finalized,3,2015-02-18T13:30:00,Dialogue,0.6778,,410776000000000000,Citi,"Thank you to all #FTCitiAwards finalists, partners and guests for your support to advance and celebrate innovation! http://t.co/qUOfHSEbCf"
662822875,false,finalized,3,2015-02-18T13:18:00,Dialogue,1,,410604000000000000,Citi,"Congratulations to the 2013 #FTCitiAwards Global Winner, @Sanergy!  RT to congratulate them! http://t.co/Ny1FJGug5U"
662822876,false,finalized,3,2015-02-18T04:33:00,Information,1,,399967000000000000,Citi,"@EFE_Global &amp  @Citi Foundation announce partnership to support youth employment in North Africa. More: http://t.co/0CutAG8E0n #AllAboutJobs"
662822877,false,finalized,3,2015-02-18T04:40:00,Action,0.6614,,464033000000000000,Citi,"12 #tips to network like a pro: http://t.co/w1uVtzxxVx Via @YEC #career"
662822878,false,finalized,3,2015-02-18T13:59:00,Action,1,,427517000000000000,Citi,"#Startup Tip: ���A more productive work ethic starts w/ a healthier lifestyle�۝ ��� 5 tips for living #healthy: http://t.co/jHVLVKipdO @yec"
662822879,false,finalized,3,2015-02-18T12:43:00,Action,0.6677,,411513000000000000,Citi,"How to #Balance Entrepreneurship &amp  Fatherhood - Tips on making parenthood &amp  #startup life work together: http://t.co/7zGj6yYqTk @yec"
662822880,false,finalized,3,2015-02-18T13:40:00,Information,1,,412650000000000000,Citi,"#eforeducation supports @EMpowerweb &amp  its mission to enrich lives of at risk youth in Mexico and around the world http://t.co/Rls4gvvVGj"
662822881,false,finalized,3,2015-02-18T09:37:00,Action,1,,412597000000000000,Citi,"#Citi Australia is proud to sponsor 2013 Sydney New Year�۪s Eve. Learn more at http://t.co/yGsQ3YMZUs #nye #sydnye"
662822882,false,finalized,3,2015-02-18T13:31:00,Action,1,,412574000000000000,Citi,"Do you like to Sing While You Work? We do! Tonight, watch us compete for a place in the final: #TheChoir @BBCTwo 9pm http://t.co/FeUGqjZCgt"
662822883,false,finalized,3,2015-02-18T13:47:00,Information,0.6577,,465205000000000000,Citi,"The #CitiFoundation invested $78m in 2013 to support financial inclusion &amp  economic progress in 87 countries. More:  http://t.co/cNE73vIgRh"
662822884,false,finalized,3,2015-02-18T13:37:00,Information,1,,412991000000000000,Citi,"#Leadership Tip: There's no limit to a team�۪s success if you figure out how to hire &amp  motivate the right people. http://t.co/TfYZ4RWrtJ @yec"
662822885,false,finalized,3,2015-02-18T13:48:00,Information,1,,412967000000000000,Citi,"#China: Citi Cup Awards Celebrate Young Talents in Financial Innovation in Guangzhou http://t.co/8W3VM8fCgc"
662822886,false,finalized,3,2015-02-18T05:27:00,Information,1,,428446000000000000,Citi,"Naveed Sultan #Citi Global Head of Treasury &amp  Trade Solutions is welcoming the delegates to #CitiDigiMoney"
662822887,false,finalized,3,2015-02-18T08:50:00,Information,1,,428438000000000000,Citi,"#CitiDigiMoney objectives: Deepen leadership thinking on digital money  help accelerate adoption &amp  realise social/commercial benefits"
662822888,false,finalized,3,2015-02-18T13:17:00,Information,0.6614,,413685000000000000,Citi,"#Startup Tip: Maximize your superpowers��� Focus on what you're uniquely great at to sustain competitive advantage http://t.co/9SDvhQzXbb @yec"
662822889,false,finalized,3,2015-02-18T13:59:00,Action,1,,465849000000000000,Citi,"Startup #tips: 10 ways to instantly boost your social media credibility: http://t.co/K9he8sF756 Via @YEC"
662822890,false,finalized,3,2015-02-18T12:36:00,Action,0.6597,,414470000000000000,Citi,"Tip on #Teamwork: ���Use each other's strengths in the most cohesive way- this requires trust &amp  confidence.�۝ http://t.co/uBGFAEbTpI @USRowing"
662822891,false,finalized,3,2015-02-18T06:52:00,Information,1,,466299000000000000,Citi,"Citi is working w/ clients, governments &amp  NGOs to innovate &amp  foster the growth of green financing http://t.co/r9ItUCiaaz #CitiSustainability"
662822892,false,finalized,3,2015-02-18T06:52:00,Information,0.6614,,466203000000000000,Citi,"Confidence fosters success &amp  it's teachable.  #Tips on cultivating confidence &amp  securing success: http://t.co/EXDtnJQdQY @YEC #profwomen"
662822893,false,finalized,3,2015-02-18T09:04:00,Dialogue,1,,414878000000000000,Citi,"Congratulations to @P&amp O Workplace Choir of the Year! What a magnificent performance - deserved champions! #TheChoir"
662822894,false,finalized,3,2015-02-18T13:21:00,Dialogue,0.6807,,414851000000000000,Citi,"Good luck to all the choirs participating in the final of Sing While You Work: @CheshireFire @POferries and of course @Citi! #TheChoir"
662822895,false,finalized,3,2015-02-18T12:43:00,Information,1,,415169000000000000,Citi,"By 2050, 2 in 3 humans, or 6.3 bn ppl will live in #cities.�� @HuffPostBiz +Citi talk urban innovation http://t.co/kUe357fjkw #Progressmakers"
662822896,false,finalized,3,2015-02-18T04:34:00,Dialogue,1,,415030000000000000,Citi,"Congratulations to @POFerries Workplace Choir of the Year! What a magnificent performance - deserved champions! #TheChoir"
662822897,false,finalized,3,2015-02-18T11:21:00,Information,0.6675,,414879000000000000,Citi,"Congratulations to all of the 2013 Sing While You Work participants: @CheshireFire @BCCChoir @POferries @Sainsburys @Citi #TheChoir"
662822898,false,finalized,3,2015-02-18T13:35:00,Information,0.6715,,467005000000000000,Citi,"Startup #tips: 10 ways to instantly boost your social media credibility. http://t.co/K9he8sF756 Via @YEC"
662822899,false,finalized,3,2015-02-18T12:47:00,Information,1,,415548000000000000,Citi,"#MakingaDifference New Fairway Park Apts in Wash DC meet increasing demands for affordable housing http://t.co/hcndXkTLzu #citiforcities"
662822900,false,finalized,3,2015-02-18T05:16:00,Action,1,,467357000000000000,Citi,"We're proud we made the 2014 @_WorkingMother_ Best Companies for Multicultural Women list! See why: http://t.co/KM9VPkjiEc #WMMulticultural"
662822901,false,finalized,3,2015-02-18T04:18:00,Information,1,,467311000000000000,Citi,"In 2013 #Citi lent &amp  invested nearly $4.4B to support affordable housing, education, healthcare &amp  #smallbiz. More: http://t.co/cNE73vIgRh"
662822902,false,finalized,3,2015-02-18T05:22:00,Action,1,,416235000000000000,Citi,7 Steps for Leaving Your Work at Home While on Vacation (Hint: Work hard &amp  reward your team) http://t.co/di6QAwDeyn @yec
662822903,false,finalized,3,2015-02-18T06:57:00,Information,0.6747,,468761000000000000,Citi,"#Citi Private Bank�۪s global COO Dena Brumpton blogs on her career &amp  advice for professional women on @WIENetwork: http://t.co/LZblBvuPXs"
662822904,false,finalized,3,2015-02-18T11:17:00,Dialogue,0.6662,,468435000000000000,Citi,"Congrats to #Citi Fndtn�۪s Graham Macmillan, named a #MagisSCU Global Changemaker along w/ @SkollFoundation�۪s @SallyOsberg"
662822905,false,finalized,3,2015-02-18T07:01:00,Action,0.6639,,468430000000000000,Citi,"66K+ #CitiVolunteers donated 325K hrs for Global Community Day '13. Imagine what we can do this yr on June 7? http://t.co/UXkk0RBvNf"
662822906,false,finalized,3,2015-02-18T11:31:00,Information,1,,403984000000000000,Citi,"&gt  20mil Americans lack access to healthy #food. @RevolutionFoods is building lifelong healthy eaters http://t.co/A6afGJKbj0 #progressmakers"
662822907,false,finalized,3,2015-02-18T12:15:00,Information,1,,404632000000000000,Citi,"Awarding Venezuelan Microentrepreneurs ��� From rehab centers to bakery shops, they're doing good for society! http://t.co/u3rcd4Gx2P #CitiCMA"
662822908,false,finalized,3,2015-02-18T06:50:00,Information,1,,469553000000000000,Citi,"#Citi�۪s @BobAnnibaleCiti on building a sustainable infrastructure to enable financial services for unbanked in Israel http://t.co/QGKmyxneBA"
662822909,false,finalized,3,2015-02-18T12:41:00,Information,1,,469931000000000000,Citi,"#CitiVolunteers in Hungary have supported planting a tree for each customer switching from printed to e-statements. http://t.co/hkSXSsxRtK"
662822910,false,finalized,3,2015-02-18T12:49:00,Information,1,,470228000000000000,Citi,"A Banamex tradition: 8 yrs,13 sea turtle camps, 500+ #CitiVolunteers &amp  over 34,700 turtles released into the ocean! http://t.co/H4Bz5IsTYi"
662822911,false,finalized,3,2015-02-18T11:32:00,Action,1,,470572000000000000,Citi,"#DidYouKnow: #Citi has 92 employee affinity networks in 11 countries &amp  35 cities with 14,000 members. Read More: http://t.co/cNE73vIgRh"
662822912,false,finalized,3,2015-02-18T10:32:00,Information,1,,471437000000000000,Citi,"#NYC can be a place that will attract &amp  create great workforce talent. #NYCTechEconomy"
662822913,false,finalized,3,2015-02-18T12:19:00,Information,1,,471430000000000000,Citi,"Lessons for #NYC &amp  other aspiring #tech hubs: invest in workforce development, technical education &amp  support for #startups. #NYCTechEconomy"
662822914,false,finalized,3,2015-02-18T12:00:00,Information,1,,471426000000000000,Citi,"Nearly 11% of #Citi's employees in #NYC, work in tech-related occupations. #NYCTechEconomy"
662822915,false,finalized,3,2015-02-18T12:04:00,Information,1,,471424000000000000,Citi,"About half of the 291,000 individuals employed in the #NYC Tech Ecosystem work for non-tech firms. #Citi's @JoshMoskowitz  #NYCTechEconomy"
662822916,false,finalized,3,2015-02-18T13:48:00,Information,1,,471358000000000000,Citi,"#Citi is excited to be part of the growth of sustainable transportation solutions for #NYC! Happy B-Day @CitiBikeNYC! http://t.co/rN3kndHiXr"
662822917,false,finalized,3,2015-02-18T04:26:00,Information,1,,471773000000000000,Citi,"Hundreds of Citi employees will work w/ local food banks across Canada for Global Community Day w/ @foodbankscanada support #CitiVolunteers"
662822918,false,finalized,3,2015-02-18T04:34:00,Action,0.666,,471649000000000000,Citi,"26,000+��#CitiVolunteers in &gt  50 #Asia Pacific cities are serving their communities. How do you serve your #city? http://t.co/wKJufI2dyA"
662822919,false,finalized,3,2015-02-18T13:22:00,Information,1,,472083000000000000,Citi,"#CitiVolunteers are ready to give back for Global Community Day on 6/7! #Citi�۪s @edskyler talks impact of #service http://t.co/9ZPOsBeMqr"
662822920,false,finalized,3,2015-02-18T12:10:00,Information,1,,472548000000000000,Citi,"#CitiVolunteers in the #Philippines worked to create reusable bags from recycled newspapers! http://t.co/A1H8Kek5Xo"
662822921,false,finalized,3,2015-02-18T09:20:00,Action,0.6763,,472440000000000000,Citi,"#CitiVolunteers give back to the #environment by planting trees for Global Community Day in #Toronto. Read more: http://t.co/vAfP6kypko"
662822922,false,finalized,3,2015-02-18T12:45:00,Information,1,,472416000000000000,Citi,"#Citi Foundation to support youth career mentoring w/ @iMentorTweets &amp  @MLTOrg as part of Pathways to Progress #MLT10 http://t.co/rJ2VQx6WeO"
662822923,false,finalized,3,2015-02-18T04:35:00,Dialogue,0.6775,,472389000000000000,Citi,"#CitiVolunteers in 20+ cities in #Asia Pacific are participating in 30+ #green activities for Global Community Day. How do you give back?"
662822924,false,finalized,3,2015-02-18T12:19:00,Information,0.67,,473141000000000000,Citi,"From�� #NYC to #Mumbai, #CitiVolunteers served communities across the globe in '13. Join them @ Global Community Day this yr on 6/7! #cities"
662822925,false,finalized,3,2015-02-18T12:39:00,Action,1,,473119000000000000,Citi,"Is #socialmedia working for you? Find out how to maximize the return on your efforts.  http://t.co/OVHp5AwPjz Via @YEC"
662822926,false,finalized,3,2015-02-18T12:59:00,Action,0.6604,,473542000000000000,Citi,"Why do u #volunteer? #Citi's Mei Yang loves the impact on her community in #Toronto. Her story: http://t.co/orF8laamcG #CitiVolunteers"
662822927,false,finalized,3,2015-02-18T11:44:00,Action,1,,473455000000000000,Citi,"How to network with the bigwigs: 4 #tips. http://t.co/Z9kBQtaUh6 @womenandco #profwomen"
662822928,false,finalized,3,2015-02-18T11:32:00,Information,1,,473911000000000000,Citi,"With #Citi support, free program w/ @NYCBusSolutions helping entrepreneurs turn their handiwork into microbusinesses: http://t.co/TKcJ7wni18"
662822929,false,finalized,3,2015-02-18T12:25:00,Information,1,,473886000000000000,Citi,"#Citi is proud to work with #entrepreneurs &amp  #smallbusiness owners to help make their dreams a reality! http://t.co/RXvJsbQclx"
662822930,false,finalized,3,2015-02-18T12:54:00,Action,1,,473832000000000000,Citi,Don't be THAT person! 8 Common Networking Faux Pas to Avoid. http://t.co/NcgACjiqDf Via @YEC
662822931,false,finalized,3,2015-02-18T11:32:00,Dialogue,1,,476122000000000000,Citi,"@VNATexas Glad we could give back! #Citivolunteers"
662822932,false,finalized,3,2015-02-18T11:39:00,Dialogue,0.6663,,476090000000000000,Citi,"MT @newyorkcares Shout out to our #CitiVolunteers for a fantastic Saturday revitalizing #Astoria Park! http://t.co/F2WwFVhlHv"
662822933,false,finalized,3,2015-02-18T06:50:00,Dialogue,0.6747,,476069000000000000,Citi,"MT @Habitat_org @BobbyGiesken @Citi Thank you, #volunteers! #citivolunteers"
662822934,false,finalized,3,2015-02-18T13:10:00,Dialogue,1,,476065000000000000,Citi,"MT @redcrossny RT @JoshWLockwood: Thank you @citi for volunteering with @redcrossny today! #citivolunteers"
662822935,false,finalized,3,2015-02-18T07:01:00,Dialogue,1,,476064000000000000,Citi,"@mocha_gourmet Thanks for your hard work! #citivolunteers"
662822936,false,finalized,3,2015-02-18T08:39:00,Dialogue,0.6775,,475834000000000000,Citi,"Terrific photo! RT @tomasmolina85 @citi #citivolunteers tucuman , argentina , GCD !!!!! http://t.co/s9s6mXBHf4"
662822937,false,finalized,3,2015-02-18T09:39:00,Dialogue,1,,475763000000000000,Citi,"@jel888 fantastic photo! #citivolunteers"
662822938,false,finalized,3,2015-02-18T12:23:00,Dialogue,1,,475763000000000000,Citi,"@DASmithAB thanks for your service! #Citivolunteers"
662822939,false,finalized,3,2015-02-18T13:44:00,Dialogue,1,,475682000000000000,Citi,"Thank you! MT @la3266 #citivolunteers giving back at Second Harvest Food Bank in Jacksonville for Global Community Day"
662822940,false,finalized,3,2015-02-18T05:23:00,Information,1,,475672000000000000,Citi,"MT @AnethLim #CitiVolunteers doing their share for Typhoon Haiyan survivors in Leyte @GawadKalingaHQ @bayanichallenge http://t.co/1grUV2g84D"
662822941,false,finalized,3,2015-02-18T12:29:00,Dialogue,0.6731,,475661000000000000,Citi,"Great photo! RT @ohh_mariodavid #citivolunteers #ElSalvador || escuela de la sabana || @Citi @CiroConC http://t.co/xsEyZ4an7Y"
662822942,false,finalized,3,2015-02-18T13:52:00,Dialogue,0.6662,,475654000000000000,Citi,"Thanks for giving back! MT @niravsshah So proud seeing my @Citi colleagues across globe with their contributions for GCD #CitiVolunteers"
